Date,Region,Product,Units Sold,Price Per Unit,Total Revenue
2025-03-10,North,Product E,192,34.39,6602.88
2025-04-29,West,Product A,46,75.34,3465.6400000000003
2025-02-27,North,Product B,28,242.48,6789.44
2025-02-06,East,Product E,123,443.92,54602.16
2025-05-04,West,Product E,58,328.53,19054.739999999998
2025-02-17,South,Product E,62,180.96,11219.52
2025-05-04,West,Product C,173,138.94,24036.62
2025-01-26,North,Product D,170,153.54,26101.8
2025-04-14,South,Product E,107,320.56,34299.92
2025-04-22,North,Product C,8,404.39,3235.12
2025-02-22,South,Product C,168,69.73,11714.640000000001
2025-03-17,North,Product E,83,240.5,19961.5
2025-02-13,South,Product C,32,104.4,3340.8
2025-02-07,East,Product B,130,137.11,17824.300000000003
2025-04-17,West,Product B,151,392.15,59214.649999999994
2025-04-22,West,Product A,44,405.43,17838.920000000002
2025-01-21,East,Product A,93,28.36,2637.48
2025-03-08,East,Product C,168,192.04,32262.719999999998
2025-03-20,East,Product E,100,447.91,44791.0
2025-02-01,North,Product E,117,396.89,46436.13
2025-02-20,East,Product B,146,223.85,32682.1
2025-01-16,South,Product C,42,439.56,18461.52
2025-03-05,North,Product C,64,498.38,31896.32
2025-02-06,West,Product E,146,193.33,28226.18
2025-04-14,East,Product D,168,260.05,43688.4
2025-03-07,North,Product D,69,241.87,16689.03
2025-04-04,East,Product C,21,196.95,4135.95
2025-02-04,South,Product D,18,144.02,2592.36
2025-03-08,South,Product A,85,480.34,40828.9
2025-03-17,South,Product C,2,412.19,824.38
2025-02-02,South,Product C,61,48.93,2984.73
2025-04-22,West,Product B,142,430.53,61135.259999999995
2025-02-03,West,Product C,112,132.52,14842.240000000002
2025-03-20,South,Product B,16,428.41,6854.56
2025-04-25,West,Product C,94,329.97,31017.180000000004
2025-02-13,North,Product D,165,336.56,55532.4
2025-02-13,East,Product A,72,262.33,18887.76
2025-03-08,North,Product A,90,284.08,25567.199999999997
2025-04-13,South,Product C,61,241.13,14708.93
2025-04-29,North,Product D,189,370.37,69999.93000000001
2025-03-13,West,Product A,4,424.33,1697.32
2025-01-20,North,Product B,136,407.89,55473.04
2025-02-13,South,Product E,182,488.84,88968.87999999999
2025-04-08,West,Product E,180,287.9,51821.99999999999
2025-01-21,West,Product C,181,97.54,17654.74
2025-04-19,South,Product B,138,265.79,36679.020000000004
2025-03-17,North,Product C,199,430.58,85685.42
2025-03-13,South,Product B,148,43.46,6432.08
2025-03-13,West,Product E,193,182.42,35207.06
2025-01-05,East,Product D,106,256.2,27157.199999999997
2025-05-06,East,Product E,47,160.78,7556.66
2025-04-06,South,Product B,34,238.5,8109.0
2025-04-11,South,Product E,95,72.73,6909.35
2025-02-21,North,Product D,43,104.54,4495.22
2025-03-17,South,Product C,125,183.57,22946.25
2025-04-19,East,Product C,21,184.15,3867.15
2025-03-04,North,Product C,199,270.88,53905.12
2025-01-04,East,Product C,93,244.63,22750.59
2025-04-29,West,Product C,115,484.69,55739.35
2025-03-04,North,Product A,66,372.21,24565.859999999997
2025-04-05,West,Product B,10,317.55,3175.5
2025-02-25,North,Product B,58,47.58,2759.64
2025-02-20,North,Product A,44,63.81,2807.6400000000003
2025-02-13,South,Product C,135,347.33,46889.549999999996
2025-01-02,West,Product A,8,337.77,2702.16
2025-02-07,North,Product B,167,339.91,56764.97
2025-03-01,East,Product A,147,411.23,60450.810000000005
2025-05-02,South,Product B,164,73.81,12104.84
2025-05-02,South,Product A,121,469.3,56785.3
2025-01-24,West,Product D,173,251.06,43433.38
2025-04-10,West,Product A,155,155.61,24119.550000000003
2025-04-23,North,Product C,51,174.93,8921.43
2025-01-15,North,Product D,105,97.73,10261.65
2025-01-22,East,Product C,8,215.16,1721.28
2025-04-04,West,Product D,168,39.5,6636.0
2025-04-27,South,Product B,163,104.56,17043.28
2025-04-05,East,Product C,169,464.33,78471.77
2025-02-02,North,Product A,127,78.51,9970.77
2025-01-10,West,Product D,172,373.56,64252.32
2025-02-08,North,Product E,74,121.23,8971.02
2025-04-12,South,Product B,58,349.87,20292.46
2025-03-06,East,Product D,71,489.9,34782.9
2025-04-24,South,Product B,158,406.57,64238.06
2025-02-15,North,Product C,88,266.21,23426.48
2025-02-22,East,Product B,30,19.28,578.4000000000001
2025-01-08,South,Product B,187,166.31,31099.97
2025-01-17,North,Product A,151,355.3,53650.3
2025-03-12,North,Product C,185,416.17,76991.45
2025-02-10,East,Product A,189,52.68,9956.52
2025-03-18,West,Product B,66,310.71,20506.859999999997
2025-03-01,North,Product A,114,354.47,40409.58
2025-01-18,West,Product A,54,456.11,24629.940000000002
2025-03-05,South,Product C,6,281.19,1687.1399999999999
2025-02-27,West,Product B,122,109.03,13301.66
2025-03-30,South,Product D,166,200.2,33233.2
2025-01-21,West,Product D,179,438.53,78496.87
2025-03-05,West,Product E,153,352.73,53967.69
2025-03-05,West,Product E,7,448.06,3136.42
2025-02-09,South,Product A,38,301.36,11451.68
2025-01-21,North,Product B,100,82.52,8252.0
2025-02-12,East,Product B,157,222.02,34857.14
2025-02-03,East,Product D,98,344.55,33765.9
2025-03-13,West,Product C,166,17.73,2943.1800000000003
2025-05-01,East,Product A,160,226.26,36201.6
2025-02-11,West,Product B,27,376.15,10156.05
2025-03-23,East,Product E,186,487.06,90593.16
2025-04-03,East,Product D,15,201.64,3024.6
2025-04-12,North,Product E,35,84.54,2958.9
2025-01-19,West,Product D,91,14.83,1349.53
2025-02-16,South,Product B,21,175.48,3685.08
2025-03-24,North,Product A,150,187.34,28101.0
2025-03-28,East,Product E,59,81.95,4835.05
2025-03-03,West,Product D,67,307.63,20611.21
2025-01-09,West,Product E,157,373.6,58655.200000000004
2025-01-04,East,Product B,42,460.98,19361.16
2025-05-01,North,Product C,77,74.83,5761.91
2025-02-21,North,Product C,44,88.95,3913.8
2025-01-30,West,Product D,81,279.51,22640.309999999998
2025-05-05,West,Product D,54,203.51,10989.539999999999
2025-01-22,South,Product E,135,333.88,45073.8
2025-02-25,West,Product C,194,94.69,18369.86
2025-01-17,South,Product C,121,245.99,29764.79
2025-01-07,East,Product C,11,471.23,5183.530000000001
2025-03-10,West,Product C,73,220.06,16064.380000000001
2025-02-04,East,Product B,175,316.78,55436.49999999999
2025-03-30,North,Product E,45,103.0,4635.0
2025-03-16,East,Product A,20,493.34,9866.8
2025-04-30,North,Product D,117,163.06,19078.02
2025-04-13,East,Product A,110,288.78,31765.799999999996
2025-01-24,North,Product E,164,329.45,54029.799999999996
2025-04-25,West,Product E,157,396.16,62197.12
2025-04-12,West,Product A,22,424.48,9338.560000000001
2025-04-02,East,Product E,154,357.16,55002.64000000001
2025-04-20,North,Product E,49,454.46,22268.539999999997
2025-01-12,North,Product E,11,489.77,5387.469999999999
2025-04-28,South,Product B,35,329.59,11535.65
2025-01-26,West,Product C,186,49.99,9298.140000000001
2025-04-03,South,Product C,155,289.05,44802.75
2025-01-02,South,Product C,138,78.75,10867.5
2025-02-22,East,Product E,7,269.16,1884.1200000000001
2025-03-12,South,Product C,167,26.76,4468.92
2025-01-26,West,Product A,79,334.13,26396.27
2025-02-15,East,Product D,158,91.94,14526.52
2025-04-10,South,Product C,80,296.12,23689.6
2025-04-13,East,Product B,56,37.43,2096.08
2025-04-19,North,Product A,88,32.74,2881.1200000000003
2025-03-09,North,Product D,180,75.99,13678.199999999999
2025-03-20,West,Product A,174,288.74,50240.76
2025-02-01,South,Product C,98,229.15,22456.7
2025-01-27,West,Product D,77,127.45,9813.65
2025-03-06,South,Product B,139,264.49,36764.11
2025-04-19,East,Product A,145,377.18,54691.1
2025-03-25,West,Product E,179,229.86,41144.94
2025-03-22,West,Product C,125,138.01,17251.25
2025-01-12,West,Product B,68,332.24,22592.32
2025-03-05,South,Product A,131,118.62,15539.220000000001
2025-04-24,East,Product D,65,215.92,14034.8
2025-04-09,East,Product A,146,444.82,64943.72
2025-03-22,East,Product E,105,456.41,47923.05
2025-03-29,East,Product D,28,198.91,5569.48
2025-04-15,South,Product B,128,195.38,25008.64
2025-03-27,West,Product B,126,317.51,40006.26
2025-02-24,North,Product E,34,26.49,900.66
2025-02-27,West,Product B,83,51.31,4258.7300000000005
2025-02-02,East,Product C,188,240.02,45123.76
2025-01-27,West,Product E,126,124.1,15636.599999999999
2025-04-06,North,Product E,74,414.53,30675.219999999998
2025-03-07,South,Product E,22,107.07,2355.54
2025-04-10,North,Product A,119,215.7,25668.3
2025-03-07,East,Product A,91,137.52,12514.320000000002
2025-02-24,South,Product D,38,261.33,9930.539999999999
2025-04-16,West,Product A,81,312.09,25279.289999999997
2025-05-03,North,Product E,89,86.24,7675.36
2025-03-07,East,Product D,111,460.19,51081.09
2025-04-25,West,Product A,124,25.4,3149.6
2025-03-23,South,Product C,33,108.08,3566.64
2025-03-12,West,Product D,193,382.81,73882.33
2025-03-03,North,Product C,59,41.71,2460.89
2025-04-30,East,Product D,149,457.77,68207.73
2025-02-25,West,Product D,161,327.85,52783.850000000006
2025-02-04,North,Product B,3,25.08,75.24
2025-04-08,West,Product E,36,238.29,8578.44
2025-01-26,South,Product C,68,269.09,18298.12
2025-03-01,South,Product B,178,454.15,80838.7
2025-04-30,South,Product C,21,328.98,6908.58
2025-01-24,South,Product C,199,429.43,85456.57
2025-01-17,East,Product A,128,12.17,1557.76
2025-03-25,East,Product D,140,381.83,53456.2
2025-03-06,North,Product E,46,128.62,5916.52
2025-01-05,East,Product E,198,14.39,2849.2200000000003
2025-01-27,East,Product B,70,494.65,34625.5
2025-01-02,North,Product D,2,454.31,908.62
2025-01-08,North,Product D,197,67.63,13323.109999999999
2025-01-09,North,Product D,8,219.33,1754.64
2025-01-31,North,Product E,141,146.28,20625.48
2025-03-01,East,Product B,141,47.43,6687.63
2025-03-14,North,Product C,23,491.72,11309.560000000001
2025-05-05,East,Product C,1,433.84,433.84
2025-02-14,North,Product D,173,104.69,18111.37
2025-04-24,North,Product D,119,90.61,10782.59
2025-05-06,South,Product A,135,57.28,7732.8
2025-02-15,West,Product C,133,376.33,50051.89
2025-01-15,East,Product E,183,68.75,12581.25
2025-02-15,North,Product E,62,61.26,3798.12
2025-01-26,North,Product D,70,146.32,10242.4
2025-05-05,West,Product B,54,449.51,24273.54
2025-01-23,East,Product C,78,348.01,27144.78
2025-03-05,East,Product C,130,24.67,3207.1000000000004
2025-03-03,East,Product D,31,256.07,7938.17
2025-01-14,South,Product C,147,494.42,72679.74
2025-02-10,East,Product D,39,268.98,10490.220000000001
2025-01-02,North,Product C,21,211.09,4432.89
2025-03-04,South,Product B,180,118.12,21261.600000000002
2025-03-08,North,Product B,17,219.88,3737.96
2025-04-04,North,Product B,140,373.47,52285.8
2025-01-07,South,Product B,102,303.42,30948.84
2025-04-12,South,Product D,127,366.37,46528.99
2025-02-09,West,Product B,154,173.42,26706.679999999997
2025-05-03,East,Product C,29,405.09,11747.609999999999
2025-05-03,East,Product B,97,480.65,46623.049999999996
2025-03-24,East,Product C,109,27.73,3022.57
2025-04-18,West,Product A,157,105.28,16528.96
2025-02-05,East,Product D,152,263.38,40033.76
2025-01-20,South,Product B,9,446.22,4015.9800000000005
2025-02-25,North,Product A,166,12.17,2020.22
2025-02-28,North,Product C,33,45.68,1507.44
2025-02-25,South,Product B,128,160.46,20538.88
2025-04-11,North,Product A,34,275.18,9356.12
2025-04-12,East,Product C,68,198.54,13500.72
2025-04-30,East,Product B,79,51.59,4075.61
2025-03-16,East,Product B,89,164.9,14676.1
2025-03-16,East,Product A,62,425.23,26364.260000000002
2025-04-24,East,Product B,64,79.71,5101.44
2025-05-01,East,Product B,188,414.41,77909.08
2025-04-06,East,Product E,36,97.0,3492.0
2025-01-28,East,Product C,141,184.58,26025.780000000002
2025-04-08,North,Product B,169,116.59,19703.71
2025-02-13,East,Product E,1,395.35,395.35
2025-03-24,East,Product C,199,463.34,92204.65999999999
2025-03-29,North,Product B,93,158.07,14700.51
2025-05-04,South,Product C,160,486.47,77835.20000000001
2025-03-27,South,Product A,91,436.88,39756.08
2025-02-26,East,Product C,25,360.06,9001.5
2025-05-05,South,Product C,21,133.76,2808.96
2025-03-22,North,Product E,41,339.16,13905.560000000001
2025-01-30,East,Product E,31,342.07,10604.17
2025-01-02,South,Product D,168,74.99,12598.32
2025-01-26,East,Product E,8,380.44,3043.52
2025-03-13,South,Product E,141,177.54,25033.14
2025-04-11,North,Product C,149,52.98,7894.0199999999995
2025-02-02,West,Product C,81,444.04,35967.240000000005
2025-03-13,North,Product B,17,279.67,4754.39
2025-02-25,East,Product E,42,105.22,4419.24
2025-02-10,West,Product E,76,433.74,32964.24
2025-01-14,East,Product A,150,11.74,1761.0
2025-04-13,East,Product B,192,347.77,66771.84
2025-02-12,West,Product A,182,272.09,49520.38
2025-02-03,South,Product A,151,335.52,50663.52
2025-04-16,East,Product D,123,487.47,59958.810000000005
2025-01-21,East,Product C,164,79.31,13006.84
2025-01-26,East,Product C,145,40.22,5831.9
2025-02-06,South,Product A,122,302.71,36930.619999999995
2025-01-13,North,Product D,72,488.75,35190.0
2025-01-25,West,Product E,84,39.74,3338.1600000000003
2025-02-08,East,Product A,147,58.85,8650.95
2025-04-28,North,Product C,171,177.03,30272.13
2025-01-28,East,Product D,5,54.9,274.5
2025-05-06,West,Product D,50,329.02,16451.0
2025-01-02,West,Product D,10,338.63,3386.3
2025-05-02,West,Product E,142,252.0,35784.0
2025-03-01,North,Product C,25,43.82,1095.5
2025-05-02,North,Product D,157,196.93,30918.010000000002
2025-01-18,West,Product D,108,159.76,17254.079999999998
2025-01-12,North,Product D,119,68.53,8155.07
2025-03-15,South,Product D,187,196.27,36702.490000000005
2025-01-02,West,Product A,168,222.6,37396.799999999996
2025-01-18,North,Product B,90,319.95,28795.5
2025-04-11,East,Product D,119,274.82,32703.579999999998
2025-02-17,South,Product B,139,486.11,67569.29000000001
2025-03-22,East,Product C,50,467.98,23399.0
2025-02-20,North,Product B,53,278.59,14765.269999999999
2025-04-06,South,Product D,186,353.68,65784.48
2025-02-01,North,Product C,1,410.09,410.09
2025-02-09,East,Product B,119,209.99,24988.81
2025-04-18,North,Product D,115,464.08,53369.2
2025-03-31,South,Product E,34,368.03,12513.019999999999
2025-03-08,South,Product D,70,280.41,19628.7
2025-01-05,South,Product B,123,356.57,43858.11
2025-04-14,North,Product B,70,44.67,3126.9
2025-02-02,South,Product E,87,205.01,17835.87
2025-04-02,South,Product C,39,435.21,16973.19
2025-03-20,South,Product B,176,201.54,35471.04
2025-04-11,North,Product E,130,109.05,14176.5
2025-01-17,South,Product D,3,323.82,971.46
2025-03-30,West,Product C,90,161.32,14518.8
2025-02-04,North,Product D,138,405.32,55934.159999999996
2025-02-05,East,Product A,180,261.45,47061.0
2025-03-09,North,Product A,152,52.26,7943.5199999999995
2025-04-04,South,Product B,73,69.92,5104.16
2025-04-01,West,Product A,27,29.94,808.38
2025-03-04,West,Product B,196,286.98,56248.08
2025-02-20,East,Product E,172,140.38,24145.36
2025-03-12,South,Product C,18,195.06,3511.08
2025-04-20,South,Product B,161,16.19,2606.59
2025-05-02,South,Product E,39,215.87,8418.93
2025-02-21,South,Product E,144,51.69,7443.36
2025-04-04,North,Product D,15,312.87,4693.05
2025-01-27,West,Product C,26,384.43,9995.18
2025-03-15,North,Product C,133,22.36,2973.88
2025-01-31,North,Product B,149,344.66,51354.340000000004
2025-04-21,South,Product B,29,465.04,13486.16
2025-01-07,West,Product D,158,294.84,46584.719999999994
2025-03-05,North,Product C,61,486.73,29690.530000000002
2025-01-28,East,Product A,176,365.6,64345.600000000006
2025-05-01,South,Product C,43,391.12,16818.16
2025-01-18,South,Product E,103,57.25,5896.75
2025-04-10,West,Product A,108,228.73,24702.84
2025-03-30,East,Product D,113,393.53,44468.89
2025-03-16,West,Product D,199,412.9,82167.09999999999
2025-04-18,North,Product D,164,164.45,26969.8
2025-02-16,West,Product C,124,344.96,42775.04
2025-01-20,East,Product A,21,96.98,2036.5800000000002
2025-03-18,North,Product A,149,348.02,51854.979999999996
2025-01-11,North,Product C,141,490.79,69201.39
2025-04-17,West,Product A,55,405.26,22289.3
2025-02-05,East,Product B,102,63.94,6521.88
2025-03-27,East,Product C,109,224.84,24507.56
2025-01-24,West,Product B,150,344.13,51619.5
2025-05-06,East,Product D,31,292.39,9064.09
2025-04-02,North,Product C,79,196.63,15533.77
2025-02-04,West,Product E,10,262.67,2626.7000000000003
2025-01-13,East,Product A,24,168.66,4047.84
2025-03-30,West,Product B,77,149.41,11504.57
2025-02-11,South,Product E,125,55.23,6903.75
2025-02-08,West,Product B,186,193.15,35925.9
2025-03-28,West,Product D,32,292.81,9369.92
2025-02-12,North,Product E,8,339.05,2712.4
2025-04-20,West,Product B,174,496.82,86446.68
2025-04-24,West,Product B,113,221.87,25071.31
2025-02-06,South,Product B,42,306.72,12882.240000000002
2025-01-06,North,Product E,22,363.14,7989.08
2025-03-05,East,Product E,81,289.25,23429.25
2025-02-05,West,Product A,29,292.34,8477.859999999999
2025-02-03,West,Product D,2,205.73,411.46
2025-01-31,West,Product E,13,34.1,443.3
2025-04-22,North,Product B,94,140.74,13229.560000000001
2025-04-21,West,Product C,39,242.23,9446.97
2025-04-30,West,Product C,167,436.28,72858.76
2025-02-11,South,Product A,95,16.04,1523.8
2025-03-21,North,Product C,94,455.56,42822.64
2025-02-03,North,Product A,102,291.18,29700.36
2025-01-20,East,Product C,171,466.2,79720.2
2025-03-24,North,Product C,50,90.21,4510.5
2025-03-05,South,Product E,156,111.07,17326.92
2025-04-24,West,Product D,2,286.47,572.94
2025-01-15,South,Product B,5,493.06,2465.3
2025-05-05,North,Product E,114,407.88,46498.32
2025-02-28,East,Product C,127,402.86,51163.22
2025-02-15,West,Product B,15,27.64,414.6
2025-04-18,East,Product B,84,396.52,33307.68
2025-04-17,South,Product A,147,388.95,57175.65
2025-01-28,East,Product C,110,69.86,7684.6
2025-02-15,West,Product D,86,268.32,23075.52
2025-02-02,West,Product B,50,177.44,8872.0
2025-03-05,North,Product C,112,17.86,2000.32
2025-05-07,North,Product C,117,285.5,33403.5
2025-03-12,North,Product E,109,495.66,54026.94
2025-02-17,West,Product E,131,47.45,6215.950000000001
2025-04-23,West,Product B,152,289.32,43976.64
2025-04-15,North,Product E,80,121.86,9748.8
2025-02-09,East,Product D,2,255.63,511.26
2025-03-04,North,Product C,36,163.54,5887.44
2025-04-18,West,Product E,103,117.02,12053.06
2025-03-01,West,Product A,33,56.75,1872.75
2025-02-21,North,Product D,35,360.2,12607.0
2025-03-23,North,Product B,142,443.04,62911.68
2025-01-24,East,Product A,26,125.84,3271.84
2025-04-05,East,Product E,107,34.66,3708.6199999999994
2025-05-06,North,Product D,185,280.66,51922.100000000006
2025-03-31,South,Product A,9,490.45,4414.05
2025-04-06,South,Product B,42,86.91,3650.22
2025-02-12,West,Product D,162,42.99,6964.38
2025-02-01,West,Product A,190,91.67,17417.3
